responseId,start_time,end_time,claim,prestance,condition,see_t,see_f,see_m,see_e,share_t,share_f,share_m,share_e,poststance,yearborn,gender
211,07/02/2018 05:54:30 PM,07/02/2018 06:00:55 PM,9,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2
212,07/02/2018 05:54:43 PM,07/02/2018 05:59:04 PM,8,2,5,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1
213,07/02/2018 05:54:45 PM,07/02/2018 05:55:23 PM,2,-1,5,1,1,1,-1,-1,-1,-1,-1,-1,3,1
214,07/02/2018 05:54:53 PM,07/02/2018 05:57:50 PM,3,1,6,1,1,1,1,1,1,1,1,1,1,2
215,07/02/2018 05:55:00 PM,07/02/2018 05:57:55 PM,8,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
216,07/02/2018 05:55:09 PM,07/02/2018 05:59:03 PM,3,-1,3,-1,2,-1,2,-1,2,-1,2,-1,1,2
217,07/02/2018 05:55:13 PM,07/02/2018 06:00:59 PM,9,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
218,07/02/2018 05:55:39 PM,07/02/2018 05:59:41 PM,1,2,1,1,2,1,2,1,2,1,2,2,6,1
219,07/02/2018 05:55:54 PM,07/02/2018 05:56:41 PM,10,0,1,-1,-2,-1,-2,-1,-2,-1,-2,1,10,1
220,07/02/2018 05:56:38 PM,07/02/2018 05:57:35 PM,4,0,5,2,-1,1,-1,1,-1,1,1,0,9,1
221,07/02/2018 05:56:42 PM,07/02/2018 06:02:07 PM,7,-2,6,2,2,1,2,2,2,1,2,2,15,1
222,07/02/2018 05:57:08 PM,07/02/2018 05:59:53 PM,5,1,6,-1,-1,-1,-1,-1,-1,-1,-1,1,16,2
223,07/02/2018 05:57:25 PM,07/02/2018 06:00:21 PM,9,1,5,1,1,1,1,1,1,1,1,1,11,2
224,07/02/2018 05:57:28 PM,07/02/2018 05:58:54 PM,9,1,2,2,2,2,2,1,1,1,1,1,11,2
225,07/02/2018 05:57:34 PM,07/02/2018 05:59:53 PM,10,1,5,1,1,1,2,1,2,2,2,0,6,1
226,07/02/2018 05:57:54 PM,07/02/2018 06:00:22 PM,5,1,2,1,1,1,1,-1,-1,-1,-1,1,1,2
227,07/02/2018 05:58:05 PM,07/02/2018 05:59:14 PM,6,2,5,-1,-2,-1,-2,-1,-2,-1,-2,1,13,1
228,07/02/2018 05:58:20 PM,07/02/2018 05:59:49 PM,8,-1,6,-1,-1,-1,-1,-2,-2,-2,-2,-1,13,2
229,07/02/2018 05:58:29 PM,07/02/2018 06:01:42 PM,7,-2,5,1,1,-1,-1,-2,-2,-2,-2,-2,5,2
230,07/02/2018 05:58:35 PM,07/02/2018 06:01:18 PM,2,-2,2,2,2,2,2,1,1,1,1,1,1,1
231,07/02/2018 05:59:24 PM,07/02/2018 06:01:52 PM,10,1,2,1,2,2,2,1,1,1,1,1,1,1
232,07/02/2018 05:59:39 PM,07/02/2018 06:02:15 PM,6,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,1,2
233,07/02/2018 05:59:52 PM,07/02/2018 06:01:07 PM,9,1,4,-1,-1,-1,-1,-2,-2,-2,-2,1,16,2
234,07/02/2018 06:00:15 PM,07/02/2018 06:01:25 PM,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,2
235,07/02/2018 06:02:29 PM,07/02/2018 06:03:51 PM,1,1,5,1,1,2,1,1,1,2,2,1,8,2
236,07/02/2018 06:02:42 PM,07/02/2018 06:04:15 PM,5,-1,5,1,1,-1,1,-1,1,-1,-1,-1,6,2
237,07/02/2018 06:02:46 PM,07/02/2018 06:04:40 PM,3,0,1,-2,-1,1,-1,1,-1,-1,1,0,1,1
238,07/02/2018 06:03:05 PM,07/02/2018 06:04:01 PM,8,0,5,1,1,-1,-1,-1,-1,-1,-1,0,1,2
239,07/02/2018 06:03:36 PM,07/02/2018 06:05:33 PM,2,-2,4,1,-1,-2,-2,-2,-2,-2,-2,-2,4,1
240,07/02/2018 06:04:29 PM,07/02/2018 06:07:12 PM,2,1,6,1,2,1,-1,1,2,2,1,-1,3,1
241,07/02/2018 06:04:36 PM,07/02/2018 06:05:50 PM,4,1,3,1,2,1,1,1,1,1,2,1,13,1
242,07/02/2018 06:04:59 PM,07/02/2018 06:05:43 PM,10,1,6,-1,-2,-2,-1,-1,-2,-1,-2,0,13,1
243,07/02/2018 06:05:18 PM,07/02/2018 06:06:30 PM,9,-1,1,1,2,-1,-2,1,-1,1,2,0,6,2
244,07/02/2018 06:05:19 PM,07/02/2018 06:07:40 PM,1,1,4,2,1,1,1,2,2,1,1,1,11,1
245,07/02/2018 06:05:49 PM,07/02/2018 06:08:33 PM,1,1,6,1,2,-1,-1,1,1,-1,-1,1,10,1
246,07/02/2018 06:07:07 PM,07/02/2018 06:08:20 PM,4,1,6,1,-1,1,-1,1,1,-1,1,1,9,2
247,07/02/2018 06:07:37 PM,07/02/2018 06:08:40 PM,5,1,1,-1,-2,1,-1,-1,1,1,-1,1,9,1
248,07/02/2018 06:07:45 PM,07/02/2018 06:10:59 PM,3,-1,6,-1,1,-1,1,-1,-1,-1,-1,0,7,2
249,07/02/2018 06:07:49 PM,07/02/2018 06:09:28 PM,8,2,4,-1,1,-1,-1,-1,1,-1,-1,2,1,1
250,07/02/2018 06:07:57 PM,07/02/2018 06:10:09 PM,6,-1,4,1,-1,2,-2,-1,1,-2,2,-1,4,2
251,07/02/2018 06:08:22 PM,07/02/2018 06:09:29 PM,4,-1,2,-1,-1,-1,-1,-2,-2,-2,-2,-1,7,2
252,07/02/2018 06:08:37 PM,07/02/2018 06:09:47 PM,5,-1,4,-1,-1,-2,-2,-1,-1,-1,-1,-1,9,2
253,07/02/2018 06:08:39 PM,07/02/2018 06:11:41 PM,2,0,6,1,1,1,1,1,1,1,1,0,17,1
254,07/02/2018 06:08:56 PM,07/02/2018 06:11:07 PM,8,0,2,1,1,1,-1,-1,-1,-1,-1,0,1,2
255,07/02/2018 06:08:58 PM,07/02/2018 06:09:40 PM,5,1,5,2,2,1,1,-1,1,-1,-1,0,1,1
256,07/02/2018 06:09:00 PM,07/02/2018 06:10:41 PM,7,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
257,07/02/2018 06:09:03 PM,07/02/2018 06:12:07 PM,1,-2,1,-1,-1,-1,2,-1,-1,1,2,-2,14,2
258,07/02/2018 06:09:08 PM,07/02/2018 06:15:53 PM,9,0,3,1,2,1,2,1,2,1,2,0,13,2
259,07/02/2018 06:09:33 PM,07/02/2018 06:14:30 PM,1,2,5,1,2,-1,1,2,2,1,1,1,9,1
260,07/02/2018 06:09:51 PM,07/02/2018 06:10:40 PM,3,-2,2,1,1,1,1,-1,-1,-1,-1,-2,7,2
261,07/02/2018 06:10:12 PM,07/02/2018 06:33:22 PM,10,1,1,-1,-1,-1,-1,-2,-2,-2,-2,1,20,2
262,07/02/2018 06:11:08 PM,07/02/2018 06:14:42 PM,4,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,18,2
263,07/02/2018 06:11:16 PM,07/02/2018 06:12:03 PM,6,1,5,2,1,1,2,2,1,1,1,1,13,1
264,07/02/2018 06:11:41 PM,07/02/2018 06:15:36 PM,10,2,2,1,2,2,1,1,2,1,1,1,12,2
265,07/02/2018 06:12:34 PM,07/02/2018 06:14:33 PM,7,0,3,1,1,2,1,1,2,1,2,0,14,2
266,07/02/2018 06:12:56 PM,07/02/2018 06:13:46 PM,3,0,2,1,1,1,1,1,1,1,1,0,17,1
267,07/02/2018 06:13:06 PM,07/04/2018 03:34:54 AM,7,1,6,1,2,1,1,1,2,1,1,1,14,2
268,07/02/2018 06:13:33 PM,07/02/2018 06:16:07 PM,1,1,5,2,2,1,1,2,2,1,1,1,13,1
269,07/02/2018 06:13:52 PM,07/02/2018 06:16:12 PM,10,1,5,1,-1,-2,1,-1,-1,-1,-1,1,11,2
270,07/02/2018 06:14:05 PM,07/02/2018 06:15:23 PM,5,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,1
271,07/02/2018 06:14:43 PM,07/02/2018 06:15:56 PM,7,1,4,-1,1,1,1,1,-1,1,1,1,1,2
272,07/02/2018 06:15:11 PM,07/02/2018 06:16:20 PM,6,0,2,1,1,1,1,1,1,1,1,0,15,1
273,07/02/2018 06:15:20 PM,07/02/2018 06:16:45 PM,1,0,4,1,1,1,1,1,1,1,1,0,10,1
274,07/02/2018 06:15:49 PM,07/02/2018 06:16:29 PM,3,0,5,1,1,1,1,2,1,1,1,0,6,2
275,07/02/2018 06:15:59 PM,07/02/2018 06:17:51 PM,8,1,5,1,1,-1,1,-1,-1,1,-1,0,1,1
276,07/02/2018 06:16:48 PM,07/02/2018 06:20:22 PM,1,1,4,-1,1,1,-1,1,2,2,-1,1,1,1
277,07/02/2018 06:17:07 PM,07/02/2018 06:20:24 PM,6,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,8,1
278,07/02/2018 06:17:25 PM,07/02/2018 06:18:51 PM,2,-1,4,-1,-1,-2,-2,-1,-1,-2,-2,-1,1,1
279,07/02/2018 06:17:33 PM,07/02/2018 06:19:50 PM,6,1,2,1,1,1,1,1,1,1,1,1,1,1
280,07/02/2018 06:18:03 PM,07/02/2018 06:19:16 PM,2,0,3,1,1,1,1,1,1,1,1,0,1,1
281,07/02/2018 06:18:34 PM,07/02/2018 06:19:33 PM,8,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,12,1
282,07/02/2018 06:19:33 PM,07/02/2018 06:21:17 PM,1,-2,4,-1,-1,-1,-1,-1,-1,-1,-1,-2,13,2
283,07/02/2018 06:19:38 PM,07/02/2018 06:20:53 PM,4,1,4,-1,-1,1,1,-1,-1,1,-1,1,7,1
284,07/02/2018 06:20:05 PM,07/02/2018 06:23:28 PM,5,0,3,2,2,2,2,1,1,1,1,1,11,2
285,07/02/2018 06:20:22 PM,07/02/2018 06:21:34 PM,1,1,5,-1,-1,1,1,-1,-1,1,1,1,5,1
286,07/02/2018 06:21:00 PM,07/02/2018 06:22:33 PM,10,1,1,-1,-2,-1,-1,-1,1,-1,-2,1,1,1
287,07/02/2018 06:21:58 PM,07/02/2018 06:23:22 PM,1,0,5,1,-1,1,1,1,1,1,-1,0,13,1
288,07/02/2018 06:22:06 PM,07/02/2018 06:23:39 PM,7,1,4,1,1,-1,1,-2,-2,-2,-2,1,15,2
289,07/02/2018 06:22:23 PM,07/02/2018 06:25:44 PM,8,1,4,2,1,-1,1,1,2,1,-1,1,5,1
290,07/02/2018 06:22:32 PM,07/02/2018 06:23:28 PM,1,0,3,1,1,-1,-2,1,-1,1,-1,0,10,2
291,07/02/2018 06:22:39 PM,07/02/2018 06:25:33 PM,7,2,1,2,1,1,1,1,1,1,1,2,13,2
292,07/02/2018 06:22:41 PM,07/02/2018 06:24:11 PM,5,0,4,1,2,1,2,1,2,1,2,0,2,2
293,07/02/2018 06:22:51 PM,07/02/2018 06:24:27 PM,4,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
294,07/02/2018 06:23:09 PM,07/02/2018 06:25:07 PM,2,2,1,1,1,1,2,-1,1,2,2,1,10,2
295,07/02/2018 06:23:30 PM,07/02/2018 06:25:19 PM,8,1,4,1,1,1,1,1,1,1,1,1,1,2
296,07/02/2018 06:23:46 PM,07/02/2018 06:24:31 PM,2,-2,4,1,1,1,1,-1,-1,-1,-1,-2,9,2
297,07/02/2018 06:23:48 PM,07/02/2018 06:24:30 PM,10,1,2,2,1,2,1,2,2,1,1,1,13,1
298,07/02/2018 06:24:39 PM,07/02/2018 06:30:40 PM,9,0,4,2,2,-1,-2,2,2,1,-1,0,14,2
299,07/02/2018 06:24:40 PM,07/02/2018 06:25:52 PM,3,-1,5,1,1,-2,-2,-2,-2,-2,-2,-1,7,2
300,07/02/2018 06:25:44 PM,07/02/2018 06:28:24 PM,7,0,6,1,1,1,2,1,1,1,2,1,11,2
301,07/02/2018 06:25:48 PM,07/02/2018 06:26:50 PM,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1
302,07/02/2018 06:26:12 PM,07/02/2018 06:27:28 PM,4,1,2,1,2,2,2,1,-1,-1,-2,1,6,2
303,07/02/2018 06:26:34 PM,07/02/2018 06:29:27 PM,9,1,1,1,1,-1,-2,-1,1,-2,-2,1,1,2
304,07/02/2018 06:26:49 PM,07/02/2018 06:28:05 PM,5,1,5,-1,1,-1,-1,1,1,2,1,1,11,2
305,07/02/2018 06:27:06 PM,07/02/2018 06:28:40 PM,1,1,1,-1,-2,-1,-1,1,1,-1,-1,1,5,2
306,07/02/2018 06:27:27 PM,07/02/2018 06:28:36 PM,6,-1,2,1,1,-1,2,-1,-1,-1,-1,-1,3,1
307,07/02/2018 06:27:55 PM,07/02/2018 07:16:44 PM,5,1,1,-1,-2,-1,-2,1,-1,-2,1,1,3,1
308,07/02/2018 06:28:00 PM,07/02/2018 06:30:06 PM,5,1,5,1,1,-1,-1,1,1,-1,-1,1,1,1
309,07/02/2018 06:28:50 PM,07/02/2018 06:30:02 PM,5,1,2,-1,-1,-1,-1,-2,-2,-2,-2,1,16,2
310,07/02/2018 06:28:51 PM,07/02/2018 06:30:35 PM,10,-1,5,-1,-1,-2,-2,-1,1,-1,-2,-1,9,2
311,07/02/2018 06:29:17 PM,07/02/2018 06:30:21 PM,1,1,4,1,1,-1,-1,1,1,-1,-1,1,5,2
312,07/02/2018 06:31:58 PM,07/02/2018 06:34:06 PM,6,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
313,07/02/2018 06:32:33 PM,07/02/2018 06:35:21 PM,9,-1,6,-1,-1,-1,-2,-1,1,-1,2,-1,1,2
314,07/02/2018 06:32:35 PM,07/02/2018 06:36:37 PM,7,2,5,2,2,2,2,2,2,2,2,-2,3,2
315,07/02/2018 06:32:58 PM,07/02/2018 06:36:04 PM,2,0,5,1,1,1,1,1,-1,1,-1,1,1,1
316,07/02/2018 06:33:56 PM,07/02/2018 06:37:31 PM,4,0,1,1,1,-1,-1,1,1,-1,-1,0,9,2
317,07/02/2018 06:34:11 PM,07/02/2018 06:34:55 PM,1,1,1,2,2,1,1,1,2,1,2,1,13,1
318,07/02/2018 06:34:12 PM,07/02/2018 06:36:11 PM,7,2,1,1,1,2,1,1,1,2,2,2,9,1
319,07/02/2018 06:34:19 PM,07/02/2018 06:36:01 PM,4,-2,6,1,1,-2,-2,-2,-2,-2,-2,-1,7,1
320,07/02/2018 06:34:20 PM,07/02/2018 06:35:35 PM,1,1,2,2,2,1,1,2,1,1,1,1,13,1
321,07/02/2018 06:34:42 PM,07/02/2018 06:35:35 PM,9,0,6,-1,1,-1,-1,1,1,-1,-1,0,16,1
322,07/02/2018 06:35:07 PM,07/02/2018 06:36:29 PM,4,1,3,1,1,-1,2,1,-1,1,1,0,11,1
323,07/02/2018 06:36:10 PM,07/02/2018 06:41:31 PM,2,1,2,1,1,1,1,1,1,1,-1,1,1,2
324,07/02/2018 06:36:18 PM,07/02/2018 06:38:19 PM,5,2,1,1,1,-1,1,1,1,-1,1,1,1,1
325,07/02/2018 06:36:31 PM,07/02/2018 06:38:45 PM,3,-2,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,1,2
326,07/02/2018 06:36:52 PM,07/02/2018 06:41:18 PM,9,-1,2,1,1,-2,-2,-2,-2,-2,-2,-1,4,2
327,07/02/2018 06:36:56 PM,07/02/2018 06:40:09 PM,10,2,3,-1,-1,-2,-2,-2,-2,-2,-2,2,1,2
328,07/02/2018 06:37:06 PM,07/02/2018 06:38:53 PM,5,1,4,1,1,1,1,1,1,1,1,1,15,2
329,07/02/2018 06:37:13 PM,07/02/2018 06:40:58 PM,2,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,1
330,07/02/2018 06:37:26 PM,07/02/2018 06:38:51 PM,6,-2,6,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,2
331,07/02/2018 06:37:37 PM,07/02/2018 06:41:09 PM,10,1,2,1,1,1,-1,1,-1,1,-1,-2,10,2
332,07/02/2018 06:37:50 PM,07/02/2018 06:39:59 PM,7,-1,3,-1,-1,-2,-2,-1,-1,-1,-1,-1,1,1
333,07/02/2018 06:38:01 PM,07/02/2018 06:40:16 PM,5,-2,6,2,2,2,2,2,2,2,2,-2,1,1
334,07/02/2018 06:38:08 PM,07/02/2018 06:40:55 PM,5,-1,6,-1,-1,1,1,1,1,1,-1,0,10,2
335,07/02/2018 06:38:14 PM,07/02/2018 06:39:38 PM,5,0,3,-1,-1,-1,1,-1,-1,-1,1,0,2,1
336,07/02/2018 06:39:04 PM,07/02/2018 06:41:30 PM,6,0,6,1,1,1,1,-1,-1,-1,-1,0,3,2
337,07/02/2018 06:39:56 PM,07/02/2018 06:43:23 PM,4,-1,4,1,1,1,1,1,1,1,1,-1,1,2
338,07/02/2018 06:40:30 PM,07/02/2018 06:42:25 PM,6,2,4,1,-2,-1,1,-1,-1,1,1,0,6,2
339,07/02/2018 06:40:36 PM,07/02/2018 06:42:22 PM,10,1,4,-1,-1,-2,-2,-2,-2,-2,-2,1,1,2
340,07/02/2018 06:42:32 PM,07/02/2018 06:46:00 PM,7,-2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,2,2
341,07/02/2018 06:43:41 PM,07/02/2018 06:46:52 PM,7,-1,4,1,1,1,-1,-2,-2,-2,-2,-1,4,2
342,07/02/2018 06:43:55 PM,07/02/2018 06:45:52 PM,7,-2,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,1,1
343,07/02/2018 06:44:14 PM,07/02/2018 06:49:52 PM,10,-1,5,1,1,1,1,-1,-1,-1,-1,-1,1,1
344,07/02/2018 06:44:59 PM,07/02/2018 06:47:14 PM,8,1,1,1,1,1,1,-2,-2,-2,-2,1,1,2
345,07/02/2018 06:47:30 PM,07/02/2018 06:48:44 PM,7,0,5,-1,1,-1,1,-2,-1,-2,-2,0,10,2
346,07/02/2018 06:47:47 PM,07/02/2018 06:49:48 PM,2,1,5,1,1,1,1,-1,-1,-1,-1,1,1,1
347,07/02/2018 06:48:34 PM,07/02/2018 06:56:52 PM,9,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
348,07/02/2018 06:49:29 PM,07/02/2018 06:50:58 PM,4,-2,3,-1,-1,-1,-2,-1,-1,-1,-1,-2,5,1
349,07/02/2018 06:50:38 PM,07/02/2018 06:53:32 PM,7,-1,5,1,1,1,2,1,1,1,2,0,1,2
350,07/02/2018 06:53:13 PM,07/02/2018 06:53:48 PM,5,-1,6,1,2,2,1,1,2,-1,-1,-1,10,2
351,07/02/2018 06:53:34 PM,07/02/2018 06:54:46 PM,3,-2,3,-1,-1,-2,1,-2,-2,-2,-2,-1,11,2
352,07/02/2018 06:55:54 PM,07/02/2018 06:58:07 PM,1,1,5,1,1,1,1,-1,-1,-1,1,0,12,1
353,07/02/2018 06:56:38 PM,07/02/2018 06:58:51 PM,9,1,6,-1,-1,-1,-1,-2,-2,-2,-2,1,1,1
354,07/02/2018 06:56:38 PM,07/02/2018 06:57:38 PM,1,0,1,1,1,-2,-2,-2,-2,-2,-2,0,1,1
355,07/02/2018 06:57:10 PM,07/02/2018 06:58:15 PM,2,-2,4,1,2,1,1,1,2,1,2,-1,12,2
356,07/02/2018 06:57:12 PM,07/02/2018 06:57:50 PM,3,1,4,-1,1,-1,2,1,2,1,1,-1,14,1
357,07/02/2018 06:58:44 PM,07/02/2018 06:59:43 PM,6,0,2,1,1,1,1,1,1,1,1,0,12,1
358,07/02/2018 06:58:51 PM,07/02/2018 06:59:30 PM,3,0,4,-1,-1,1,-1,2,2,2,2,0,6,2
359,07/02/2018 06:58:57 PM,07/02/2018 07:00:45 PM,1,0,3,1,1,-1,-1,-1,-1,-1,-1,0,1,2
360,07/02/2018 07:01:39 PM,07/02/2018 07:02:50 PM,1,1,6,1,2,1,-1,2,1,1,2,0,3,2
361,07/02/2018 07:01:51 PM,07/02/2018 07:03:13 PM,10,1,4,1,1,-2,-2,-1,-1,-1,-1,0,15,2
362,07/02/2018 07:02:02 PM,07/02/2018 07:04:29 PM,10,0,6,1,-1,1,2,1,-1,1,2,0,14,2
363,07/02/2018 07:02:24 PM,07/02/2018 07:03:48 PM,2,1,5,1,1,1,1,2,1,2,1,0,11,2
364,07/02/2018 07:02:35 PM,07/02/2018 07:03:43 PM,7,-1,4,2,2,-1,-1,-1,-1,-2,-2,-1,1,2
365,07/02/2018 07:03:04 PM,07/02/2018 07:04:34 PM,2,-2,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,1,1
366,07/02/2018 07:03:10 PM,07/02/2018 07:06:01 PM,5,-2,4,-1,-1,-1,1,-1,-1,-1,-1,-2,1,1
367,07/02/2018 07:03:15 PM,07/02/2018 07:10:17 PM,6,0,2,1,1,-1,2,1,1,-1,-1,0,7,2
368,07/02/2018 07:04:13 PM,07/02/2018 07:05:18 PM,4,1,3,1,-1,-2,-1,1,-1,-1,-2,1,8,1
369,07/02/2018 07:05:31 PM,07/02/2018 07:06:25 PM,6,-1,2,-1,-1,-2,-2,-2,-2,-2,-2,-1,1,1
370,07/02/2018 07:06:00 PM,07/02/2018 07:11:00 PM,6,1,4,1,1,-1,-1,1,1,-1,-1,1,14,1
371,07/02/2018 07:06:40 PM,07/02/2018 07:08:57 PM,4,1,6,-1,-2,1,2,-2,-2,2,2,1,6,2
372,07/02/2018 07:06:47 PM,07/02/2018 07:08:21 PM,5,-2,3,2,2,2,2,-2,-2,-2,-2,2,1,1
373,07/02/2018 07:07:39 PM,07/02/2018 07:12:59 PM,9,-1,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,1,1
374,07/02/2018 07:08:13 PM,07/02/2018 07:09:06 PM,1,-1,5,1,-2,-1,2,2,-1,1,-2,0,15,1
375,07/02/2018 07:08:53 PM,07/02/2018 07:10:58 PM,7,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
376,07/02/2018 07:10:02 PM,07/02/2018 07:11:10 PM,1,2,3,1,1,1,1,1,1,1,-1,0,1,2
377,07/02/2018 07:10:07 PM,07/02/2018 07:12:41 PM,2,-1,3,-2,-2,-2,-2,-2,-2,-2,-2,-1,12,2
378,07/02/2018 07:10:13 PM,07/02/2018 07:13:16 PM,9,0,3,-1,-1,-1,-1,1,1,1,1,0,11,2
379,07/02/2018 07:11:56 PM,07/02/2018 07:13:59 PM,8,2,2,1,-1,-1,-1,1,-1,-1,1,1,7,2
380,07/02/2018 07:12:05 PM,07/02/2018 07:14:49 PM,4,1,4,2,1,2,1,2,1,2,1,2,8,1
381,07/02/2018 07:12:10 PM,07/02/2018 07:13:17 PM,10,-1,1,-2,-2,-2,-1,1,1,-1,1,-1,7,2
382,07/02/2018 07:13:01 PM,07/02/2018 07:14:25 PM,1,0,6,2,2,2,2,1,1,1,1,1,6,2
383,07/02/2018 07:13:25 PM,07/02/2018 07:15:36 PM,1,-1,3,1,1,-1,-1,-2,-2,-2,-2,-1,4,2
384,07/02/2018 07:13:28 PM,07/02/2018 07:16:11 PM,7,1,3,-1,-2,-2,-2,-2,-2,-2,-2,-1,7,1
385,07/02/2018 07:15:24 PM,07/02/2018 07:16:46 PM,4,1,1,1,1,-1,1,1,-1,1,1,0,18,2
386,07/02/2018 07:16:30 PM,07/02/2018 07:18:01 PM,9,-1,6,-2,-2,-2,-1,-2,-2,-2,-2,-1,1,2
387,07/02/2018 07:17:48 PM,07/02/2018 07:20:16 PM,5,-2,6,1,1,1,1,1,1,1,1,-2,20,1
388,07/02/2018 07:18:56 PM,07/02/2018 07:27:01 PM,6,1,4,-1,-1,-1,-2,-2,-2,-2,-2,1,1,2
389,07/02/2018 07:19:13 PM,07/02/2018 07:20:55 PM,3,-1,3,1,1,1,-1,1,1,1,-1,-1,6,2
390,07/02/2018 07:19:18 PM,07/02/2018 07:20:54 PM,3,-1,4,1,1,1,1,-2,-2,-2,-2,1,1,2
391,07/02/2018 07:20:52 PM,07/02/2018 07:22:50 PM,7,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,0,4,2
392,07/02/2018 07:22:29 PM,07/02/2018 07:24:52 PM,1,1,2,1,1,-1,1,1,1,-1,-1,0,11,2
393,07/02/2018 07:24:09 PM,07/02/2018 07:26:21 PM,5,2,6,1,1,1,1,2,2,2,2,-1,2,2
394,07/02/2018 07:24:44 PM,07/02/2018 07:26:37 PM,10,-1,2,-1,-1,-1,-2,-1,-1,-1,-2,1,1,2
395,07/02/2018 07:24:52 PM,07/02/2018 07:26:18 PM,6,1,6,-1,-1,-1,-2,-1,-1,-1,-1,0,2,2
396,07/02/2018 07:25:09 PM,07/02/2018 07:26:58 PM,6,2,1,1,1,1,1,-1,1,1,-1,2,1,2
397,07/02/2018 07:25:27 PM,07/02/2018 07:28:49 PM,6,0,1,1,1,-1,-1,-1,-1,-1,-1,0,8,2
398,07/02/2018 07:25:51 PM,07/02/2018 07:27:53 PM,7,-1,6,-1,-1,-1,-1,-2,-2,-2,-2,-2,3,2
399,07/02/2018 07:25:51 PM,07/02/2018 07:27:23 PM,7,-1,3,-1,-1,-1,-1,1,-1,1,-1,0,1,2
400,07/02/2018 07:25:55 PM,07/02/2018 07:29:33 PM,4,1,1,-1,1,1,1,-1,-1,1,1,1,1,1
401,07/02/2018 07:26:07 PM,07/02/2018 07:27:49 PM,8,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1
402,07/02/2018 07:26:18 PM,07/02/2018 07:28:25 PM,3,0,2,1,1,2,2,1,1,-1,1,1,1,2
403,07/02/2018 07:26:54 PM,07/02/2018 07:27:53 PM,10,-1,2,1,2,-1,-1,-1,-1,1,-1,-1,4,1
404,07/02/2018 07:27:39 PM,07/02/2018 07:30:27 PM,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2
405,07/02/2018 07:27:40 PM,07/02/2018 07:29:30 PM,6,-1,3,-2,-2,-2,-2,-2,-2,-2,-2,-1,5,1
406,07/02/2018 07:27:56 PM,07/02/2018 07:29:10 PM,6,1,2,1,1,-1,-1,1,-1,1,-1,0,1,2
407,07/02/2018 07:28:14 PM,07/02/2018 07:30:32 PM,2,0,6,1,2,-1,-1,-2,-2,-2,-2,-1,1,2
408,07/02/2018 07:29:18 PM,07/02/2018 07:30:42 PM,6,1,2,1,1,-2,-2,-1,-1,1,-2,1,4,2
409,07/02/2018 07:29:20 PM,07/02/2018 07:30:53 PM,6,2,5,2,2,2,2,-2,-2,-2,-2,2,8,2
410,07/02/2018 07:29:42 PM,07/02/2018 07:34:19 PM,4,-1,5,2,1,1,2,2,1,1,2,1,11,1
411,07/02/2018 07:29:50 PM,07/02/2018 07:31:52 PM,6,-1,3,-2,-2,-2,-2,-2,-2,-2,-2,-1,8,1
412,07/02/2018 07:30:06 PM,07/02/2018 07:32:15 PM,4,0,2,1,1,1,1,-2,-2,-2,-2,0,1,2
413,07/02/2018 07:30:55 PM,07/02/2018 07:32:07 PM,4,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
414,07/02/2018 07:31:26 PM,07/02/2018 07:36:13 PM,1,-1,5,1,1,1,1,-2,-2,-2,-2,-1,1,2
415,07/02/2018 07:32:11 PM,07/02/2018 07:33:21 PM,7,-2,5,1,1,1,1,-2,-2,-2,-2,-2,2,2
416,07/02/2018 07:32:14 PM,07/02/2018 07:34:04 PM,4,1,5,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1
417,07/02/2018 07:32:17 PM,07/02/2018 07:33:30 PM,6,0,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
418,07/02/2018 07:32:41 PM,07/02/2018 07:35:17 PM,3,-2,5,2,2,2,1,-1,-1,-1,-1,-2,1,1
